iter	Logloss
767	0.00160474531
768	0.001601957497
769	0.001599496603
770	0.001596316566
771	0.00159323371
772	0.001590697403
773	0.001588242728
774	0.001585966089
775	0.001581434582
776	0.001577835109
777	0.001574400845
778	0.001571925827
779	0.001569738077
780	0.001567330049
781	0.001564138739
782	0.001560562719
783	0.001558339855
784	0.001555435295
785	0.001552266012
786	0.001549626692
787	0.00154759236
788	0.001544221977
789	0.001540707505
790	0.001537622058
791	0.001535037937
792	0.001532210734
793	0.001529459202
794	0.001524514996
795	0.001522207778
796	0.001520871339
797	0.001518723239
798	0.001515656969
799	0.001512644213
800	0.001509727343
801	0.001506944584
802	0.00150388233
803	0.00149952251
804	0.001497107874
805	0.001495014714
806	0.001492126221
807	0.001489805009
808	0.001486911463
809	0.001484266053
810	0.001481120742
811	0.001478668011
812	0.001474599735
813	0.001472137285
814	0.001469618341
815	0.001467782648
816	0.001465206302
817	0.001461088917
818	0.001459230288
819	0.001457099552
820	0.001454909729
821	0.001452488355
822	0.001449928076
823	0.001447951794
824	0.001445814967
825	0.001442543838
826	0.001440309442
827	0.001438447185
828	0.001433645254
829	0.001431457634
830	0.001429036908
831	0.001427015014
832	0.00142491719
833	0.001421763845
834	0.001420020021
835	0.001415735224
836	0.001412638115
837	0.001410439222
838	0.001408705115
839	0.001406275319
840	0.001402968946
841	0.001401012618
842	0.001399188456
843	0.00139729873
844	0.001395084547
845	0.001392783549
846	0.001390628841
847	0.001388219388
848	0.001385461507
849	0.001383019271
850	0.001380489961
851	0.001380491516
852	0.001378289772
853	0.001376845655
854	0.001374397848
855	0.001372164488
856	0.001369606671
857	0.001367584
858	0.001365977655
859	0.001364598844
860	0.001362924213
861	0.001360794254
862	0.001357763876
863	0.001355044349
864	0.001353281866
865	0.001350538627
866	0.001348940445
867	0.001347168114
868	0.001344955227
869	0.001343153741
870	0.001340871401
871	0.001338327449
872	0.001335937821
873	0.001334158752
874	0.001332274727
875	0.001328765569
876	0.001326628612
877	0.001324872608
878	0.001322884404
879	0.001321033809
880	0.001318662063
881	0.001317107159
882	0.001314817304
883	0.00131192311
884	0.001307978319
885	0.001305759471
886	0.001302809041
887	0.001300970756
888	0.001298255506
889	0.001296364872
890	0.001294130087
891	0.001292400775
892	0.001290448723
893	0.001288598905
894	0.001286278859
895	0.001283949743
896	0.001281822246
897	0.001280040197
898	0.001278106933
899	0.001278127017
900	0.001276176909
901	0.001274969785
902	0.001273362533
903	0.001270615925
904	0.001267363714
905	0.001265079431
906	0.0012627853
907	0.001261008304
908	0.00125903539
909	0.001256954281
910	0.001254638641
911	0.001253845122
912	0.001251340431
913	0.001249691067
914	0.001247950222
915	0.00124571738
916	0.001242979713
917	0.001241913049
918	0.001241878841
919	0.001240543956
920	0.001238809979
921	0.001238019829
922	0.001235735028
923	0.001234191656
924	0.001232386283
925	0.001230374367
926	0.001228427239
927	0.001227029769
928	0.001224933241
929	0.001223011639
930	0.001221226091
931	0.001219480711
932	0.001218164097
933	0.001216831803
934	0.001215434074
935	0.001212847751
936	0.001211508072
937	0.001210751611
938	0.001207672772
939	0.001205813107
940	0.001204726618
941	0.001202735694
942	0.001200478751
943	0.001198779759
944	0.001197414295
945	0.001195249221
946	0.001193459138
947	0.001191371938
948	0.001189068867
949	0.001186836025
950	0.00118519301
951	0.001185135219
952	0.001185141698
953	0.001183877043
954	0.001182549674
955	0.001182549674
956	0.001180713073
957	0.001180700375
958	0.00117939607
959	0.001177921632
960	0.00117612818
961	0.00117612818
962	0.001173101819
963	0.001173088602
964	0.001170971342
965	0.001169031081
966	0.001167506757
967	0.00116574246
968	0.001163731451
969	0.001161743636
970	0.001160572923
971	0.001159133859
972	0.001156493114
973	0.001155257743
974	0.001154289038
975	0.001154305624
976	0.00115205516
977	0.001150323256
978	0.001148522678
979	0.001147374381
980	0.001145114458
981	0.001143585599
982	0.001141599728
983	0.001140072812
984	0.001138376283
985	0.001136806737
986	0.00113551513
987	0.001134435249
988	0.001134361132
989	0.001133175
990	0.001133175
991	0.001131946885
992	0.001130760493
993	0.0011307281
994	0.001129799304
995	0.001127772746
996	0.001125611948
997	0.00112553822
998	0.001125507122
999	0.001124533752
